PRODUCT_NAME,DESCRIPTION,DESCRIPTION - Detail 1,DESCRIPTION - Detail 2,DESCRIPTION - Detail 3,STANDARD_COST,LIST_PRICE,QUANTITY,WAREHOUSE_NAME,,ADDRESS,,CITY,STATE,COUNTRY_NAME
Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,Capacity:250GB,72.54,89.89,74,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,Capacity:250GB,72.54,89.89,62,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,Capacity:250GB,72.54,89.89,50,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:128GB,37.78,52.65,42,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:128GB,37.78,52.65,117,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:128GB,37.78,52.65,77,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:128GB,37.78,52.65,65,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:128GB,37.78,52.65,53,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BarraCuda,Type:7200RPM,Capacity:1TB,42.18,49.37,47,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BarraCuda,Type:7200RPM,Capacity:1TB,42.18,49.37,122,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BarraCuda,Type:7200RPM,Capacity:1TB,42.18,49.37,82,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BarraCuda,Type:7200RPM,Capacity:1TB,42.18,49.37,70,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BarraCuda,Type:7200RPM,Capacity:1TB,42.18,49.37,58,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Intel SSDPECME040T401,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",Series:DC P3608,Type:SSD,Capacity:4TB,7123.66,8867.99,32,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Intel SSDPECME040T401,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",Series:DC P3608,Type:SSD,Capacity:4TB,7123.66,8867.99,117,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Intel SSDPECME040T401,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",Series:DC P3608,Type:SSD,Capacity:4TB,7123.66,8867.99,69,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Intel SSDPECME040T401,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",Series:DC P3608,Type:SSD,Capacity:4TB,7123.66,8867.99,84,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Intel SSDPECME040T401,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",Series:DC P3608,Type:SSD,Capacity:4TB,7123.66,8867.99,58,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Western Digital WD2003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,91.76,117.45,53,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Western Digital WD2003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,91.76,117.45,88,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Western Digital WD2003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,91.76,117.45,42,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Western Digital WD2003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,91.76,117.45,78,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Western Digital WD2003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,91.76,117.45,66,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Samsung MZ-V6P512BW,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",Series:960 PRO,Type:SSD,Capacity:512GB,223.99,279.99,53,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Samsung MZ-V6P512BW,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",Series:960 PRO,Type:SSD,Capacity:512GB,223.99,279.99,88,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Samsung MZ-V6P512BW,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",Series:960 PRO,Type:SSD,Capacity:512GB,223.99,279.99,42,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Samsung MZ-V6P512BW,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",Series:960 PRO,Type:SSD,Capacity:512GB,223.99,279.99,29,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Samsung MZ-V6P512BW,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",Series:960 PRO,Type:SSD,Capacity:512GB,223.99,279.99,66,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Hitachi HUS724030ALE641,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,54.03,65.92,8,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Hitachi HUS724030ALE641,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,54.03,65.92,93,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Hitachi HUS724030ALE641,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,54.03,65.92,47,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Hitachi HUS724030ALE641,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,54.03,65.92,34,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Hitachi HUS724030ALE641,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,54.03,65.92,21,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Seagate ST10000DM0004,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,284.23,399.99,123,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Seagate ST10000DM0004,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,284.23,399.99,212,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Seagate ST10000DM0004,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,284.23,399.99,163,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Seagate ST10000DM0004,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,284.23,399.99,149,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Seagate ST10000DM0004,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,284.23,399.99,136,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
ADATA ASU800SS-512GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:512GB,113.29,136.69,124,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
ADATA ASU800SS-512GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:512GB,113.29,136.69,213,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
ADATA ASU800SS-512GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:512GB,113.29,136.69,163,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
ADATA ASU800SS-512GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:512GB,113.29,136.69,149,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
ADATA ASU800SS-512GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:512GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,Capacity:512GB,113.29,136.69,136,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Samsung MZ-V6E1T0,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",Series:960 EVO,Type:SSD,Capacity:1TB,358.06,449.99,124,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Samsung MZ-V6E1T0,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",Series:960 EVO,Type:SSD,Capacity:1TB,358.06,449.99,213,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Samsung MZ-V6E1T0,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",Series:960 EVO,Type:SSD,Capacity:1TB,358.06,449.99,163,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Samsung MZ-V6E1T0,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",Series:960 EVO,Type:SSD,Capacity:1TB,358.06,449.99,150,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Samsung MZ-V6E1T0,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",Series:960 EVO,Type:SSD,Capacity:1TB,358.06,449.99,136,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Western Digital WD1003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,61.76,70.89,124,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Western Digital WD1003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,61.76,70.89,213,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Western Digital WD1003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,61.76,70.89,163,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Western Digital WD1003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,61.76,70.89,150,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Western Digital WD1003FZEX,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,61.76,70.89,137,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
SanDisk SDSSDA-120G-G26,"Series:SSD PLUS,Type:SSD,Capacity:120GB,Cache:N/A",Series:SSD PLUS,Type:SSD,Capacity:120GB,52.7,59.99,124,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
SanDisk SDSSDA-120G-G26,"Series:SSD PLUS,Type:SSD,Capacity:120GB,Cache:N/A",Series:SSD PLUS,Type:SSD,Capacity:120GB,52.7,59.99,213,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
SanDisk SDSSDA-120G-G26,"Series:SSD PLUS,Type:SSD,Capacity:120GB,Cache:N/A",Series:SSD PLUS,Type:SSD,Capacity:120GB,52.7,59.99,164,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
SanDisk SDSSDA-120G-G26,"Series:SSD PLUS,Type:SSD,Capacity:120GB,Cache:N/A",Series:SSD PLUS,Type:SSD,Capacity:120GB,52.7,59.99,150,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
SanDisk SDSSDA-120G-G26,"Series:SSD PLUS,Type:SSD,Capacity:120GB,Cache:N/A",Series:SSD PLUS,Type:SSD,Capacity:120GB,52.7,59.99,137,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Crucial CT525MX300SSD1,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",Series:MX300,Type:SSD,Capacity:525GB,135.59,150.99,124,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Crucial CT525MX300SSD1,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",Series:MX300,Type:SSD,Capacity:525GB,135.59,150.99,213,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Crucial CT525MX300SSD1,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",Series:MX300,Type:SSD,Capacity:525GB,135.59,150.99,164,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Crucial CT525MX300SSD1,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",Series:MX300,Type:SSD,Capacity:525GB,135.59,150.99,150,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Crucial CT525MX300SSD1,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",Series:MX300,Type:SSD,Capacity:525GB,135.59,150.99,137,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Hitachi A7K1000-1000,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",Series:Ultrastar,Type:7200RPM,Capacity:1TB,29.94,41.99,125,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Hitachi A7K1000-1000,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",Series:Ultrastar,Type:7200RPM,Capacity:1TB,29.94,41.99,214,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Hitachi A7K1000-1000,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",Series:Ultrastar,Type:7200RPM,Capacity:1TB,29.94,41.99,164,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Hitachi A7K1000-1000,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",Series:Ultrastar,Type:7200RPM,Capacity:1TB,29.94,41.99,150,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Hitachi A7K1000-1000,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",Series:Ultrastar,Type:7200RPM,Capacity:1TB,29.94,41.99,137,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Samsung MZ-7KE256BW,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",Series:850 Pro Series,Type:SSD,Capacity:256GB,97.19,119.99,148,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Samsung MZ-7KE256BW,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",Series:850 Pro Series,Type:SSD,Capacity:256GB,97.19,119.99,136,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Samsung MZ-7KE256BW,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",Series:850 Pro Series,Type:SSD,Capacity:256GB,97.19,119.99,225,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Samsung MZ-7KE256BW,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",Series:850 Pro Series,Type:SSD,Capacity:256GB,97.19,119.99,175,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Samsung MZ-7KE256BW,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",Series:850 Pro Series,Type:SSD,Capacity:256GB,97.19,119.99,161,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Seagate ST2000DX002,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",Series:FireCuda,Type:Hybrid,Capacity:2TB,64.48,90.99,148,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Seagate ST2000DX002,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",Series:FireCuda,Type:Hybrid,Capacity:2TB,64.48,90.99,136,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Seagate ST2000DX002,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",Series:FireCuda,Type:Hybrid,Capacity:2TB,64.48,90.99,225,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Seagate ST2000DX002,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",Series:FireCuda,Type:Hybrid,Capacity:2TB,64.48,90.99,175,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Seagate ST2000DX002,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",Series:FireCuda,Type:Hybrid,Capacity:2TB,64.48,90.99,162,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Western Digital WD5000AACS,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",Series:Caviar Green,Type:5400RPM,Capacity:500GB,20.14,26.99,149,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Western Digital WD5000AACS,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",Series:Caviar Green,Type:5400RPM,Capacity:500GB,20.14,26.99,136,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Western Digital WD5000AACS,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",Series:Caviar Green,Type:5400RPM,Capacity:500GB,20.14,26.99,225,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Western Digital WD5000AACS,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",Series:Caviar Green,Type:5400RPM,Capacity:500GB,20.14,26.99,175,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Western Digital WD5000AACS,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",Series:Caviar Green,Type:5400RPM,Capacity:500GB,20.14,26.99,162,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
SanDisk SDSSDHII-240G-G25,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",Series:Ultra II,Type:SSD,Capacity:240GB,73.39,84.95,149,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
SanDisk SDSSDHII-240G-G25,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",Series:Ultra II,Type:SSD,Capacity:240GB,73.39,84.95,136,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
SanDisk SDSSDHII-240G-G25,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",Series:Ultra II,Type:SSD,Capacity:240GB,73.39,84.95,226,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
SanDisk SDSSDHII-240G-G25,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",Series:Ultra II,Type:SSD,Capacity:240GB,73.39,84.95,176,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
SanDisk SDSSDHII-240G-G25,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",Series:Ultra II,Type:SSD,Capacity:240GB,73.39,84.95,162,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
PNY SSD7CS1311-120-RB,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",Series:CS1311,Type:SSD,Capacity:120GB,50.59,57.98,149,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
PNY SSD7CS1311-120-RB,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",Series:CS1311,Type:SSD,Capacity:120GB,50.59,57.98,136,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
PNY SSD7CS1311-120-RB,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",Series:CS1311,Type:SSD,Capacity:120GB,50.59,57.98,226,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
PNY SSD7CS1311-120-RB,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",Series:CS1311,Type:SSD,Capacity:120GB,50.59,57.98,176,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
PNY SSD7CS1311-120-RB,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",Series:CS1311,Type:SSD,Capacity:120GB,50.59,57.98,162,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
PNY SSD9SC240GMDA-RB,"Series:XLR8,Type:SSD,Capacity:240GB,Cache:N/A",Series:XLR8,Type:SSD,Capacity:240GB,58.4,80.72,149,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
PNY SSD9SC240GMDA-RB,"Series:XLR8,Type:SSD,Capacity:240GB,Cache:N/A",Series:XLR8,Type:SSD,Capacity:240GB,58.4,80.72,137,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
PNY SSD9SC240GMDA-RB,"Series:XLR8,Type:SSD,Capacity:240GB,Cache:N/A",Series:XLR8,Type:SSD,Capacity:240GB,58.4,80.72,226,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
PNY SSD9SC240GMDA-RB,"Series:XLR8,Type:SSD,Capacity:240GB,Cache:N/A",Series:XLR8,Type:SSD,Capacity:240GB,58.4,80.72,176,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
PNY SSD9SC240GMDA-RB,"Series:XLR8,Type:SSD,Capacity:240GB,Cache:N/A",Series:XLR8,Type:SSD,Capacity:240GB,58.4,80.72,162,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Crucial CT1050MX300SSD1,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",Series:MX300,Type:SSD,Capacity:1.1TB,192.52,267.99,149,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Crucial CT1050MX300SSD1,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",Series:MX300,Type:SSD,Capacity:1.1TB,192.52,267.99,137,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Crucial CT1050MX300SSD1,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",Series:MX300,Type:SSD,Capacity:1.1TB,192.52,267.99,226,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Crucial CT1050MX300SSD1,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",Series:MX300,Type:SSD,Capacity:1.1TB,192.52,267.99,176,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Crucial CT1050MX300SSD1,"Series:MX300,Type:SSD,Capacity:1.1TB,Cache:N/A",Series:MX300,Type:SSD,Capacity:1.1TB,192.52,267.99,163,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Western Digital WDS250G1B0B,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,Capacity:250GB,70.71,89.99,150,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Western Digital WDS250G1B0B,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,Capacity:250GB,70.71,89.99,137,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Western Digital WDS250G1B0B,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,Capacity:250GB,70.71,89.99,227,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Western Digital WDS250G1B0B,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,Capacity:250GB,70.71,89.99,177,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Western Digital WDS250G1B0B,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,Capacity:250GB,70.71,89.99,163,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Samsung MZ-75E120B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,Capacity:120GB,74.41,88.99,150,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Samsung MZ-75E120B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,Capacity:120GB,74.41,88.99,137,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Samsung MZ-75E120B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,Capacity:120GB,74.41,88.99,227,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Samsung MZ-75E120B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:120GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,Capacity:120GB,74.41,88.99,177,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
